text,created_at,retweet_count,favorite_count,is_retweet
RT @AmericaNewsroom: THE HEADLINER: @Jim_Jordan comments on the latest in the impeachment inquiry as Republicans prepare to file a motion t…,10-22-2019 00:31:47,5004,0,true
RT @RepAndyBiggsAZ: COMING UP: I'm joining @SandraSmithFox on @AmericaNewsroom to discuss tonight's vote on my motion to condemn and censur…,10-22-2019 00:31:38,3872,0,true
"RT @USRepLong: I am proud to stand with my colleagues to demand transparency during this ""impeachment inquiry."" Rep. Schiff has demonstrate…,10-22-2019 00:31:24,7991,0,true"
"RT @SteveScalise: Adam Schiff must be held accountable for his lies.Tonight Republicans will move to censure &amp; condemn him for deliberate…,10-22-2019 00:31:07,12319,0,true"
Thank you Dan and Kevin. Great Vote! https://t.co/MMJ5SanakG,10-22-2019 00:30:49,8830,39118,false
Will be interviewed by @seanhannity tonight at 9:00 P.M. on @FoxNews. Enjoy!,10-21-2019 23:06:16,10750,46293,false
"Doral in Miami would have been the best place to hold the G-7 and free but too much heat from the Do Nothing Radical Left Democrats &amp; their Partner the Fake News Media! I’m surprised that they allow me to give up my $400000 Plus Presidential Salary! We’ll find someplace else!,10-21-2019 13:17:53,22655,92441,false"
Censure (at least) Corrupt Adam Schiff! After what he got caught doing any pol who does not so vote cannot be honest....are you listening Dems?,10-21-2019 12:31:43,23827,96055,false
Great new book by wonderful and very street smart author Dan Bongino EXONERATED THE FAILED TAKEDOWN OF PRESIDENT DONALD TRUMP BY THE SWAMP. Dan hits all of the crooked points of the greatest Witch Hunt in political history. Nevertheless the Scam continues!,10-21-2019 12:25:26,17937,73287,false
https://t.co/oSn6amjZo4,10-21-2019 03:54:07,13987,43826,false
Thank you John so nice! https://t.co/OgNZ4kvFT1,10-21-2019 02:57:39,2556,9218,false
https://t.co/R3Chppjx6S,10-21-2019 02:57:37,15736,46599,false
RT @JohnVoight__: They still pretend they cannot see all of this  the are hypocrites we know... Keep up with the good work you have my…,10-21-2019 02:56:04,705,0,true
https://t.co/6sKKniiOfE,10-21-2019 02:53:32,11716,38046,false
A Great Democrat Scam! https://t.co/LbkVT7UvXX,10-21-2019 02:07:51,15272,47616,false
Adam Schiff is a Corrupt Politician! https://t.co/16aSrqjwu2,10-21-2019 02:05:14,21866,76814,false
RT @bennyjohnson: ??IMPORTANT??This is the most crucial statistic of the 2020 election:  Average American middle class household income:…,10-21-2019 01:59:36,19935,0,true
Congratulations Barbara! https://t.co/0cYrjL1YOj,10-21-2019 01:57:10,8339,36323,false
RT @SecretaryRoss: Since the election of President Trump the U.S. has added 6.4 million jobs including 500000 in the #manufacturing sect…,10-21-2019 01:56:05,10342,0,true
RT @SecretaryRoss: This action by the Commerce Department sends another clear message to the Cuban regime – that they must immediately ceas…,10-21-2019 01:55:36,5454,0,true
RT @realDonaldTrump: It is ONLY about this! https://t.co/ZB5xPDKs4b,10-21-2019 01:54:14,21965,0,true
RT @IngrahamAngle: Republicans in the Congress should be asked:  why have you allowed the State Department to become an arm of the Democrat…,10-21-2019 01:52:11,18435,0,true
“To the Democrats Impeachment is partisan politics dressed up as principle.” @SteveHiltonx @FoxNews,10-21-2019 01:48:35,10570,43902,false
So interesting that when I announced Trump National Doral in Miami would be used for the hosting of the G-7 and then rescinded due to Do Nothing Democrat/Fake News Anger very few in Media mentioned that NO PROFITS would be taken or would be given FREE if legally permissible!,10-20-2019 22:41:10,20969,81922,false
This Scam going on right now by the Democrats against the Republican Party and me was all about a perfect phone call I had with the Ukrainian President. He’s already stated NO PRESSURE! Where is the Whistleblower or the 2nd Whistleblower or the “informant?” All gone.....,10-20-2019 21:45:17,23600,95040,false
....because their so-called story didn’t come even close to matching up with the exact transcript of the phone call. Was it a Corrupt Adam Schiff con? Why didn’t the IG see this? When do we depose Shifty Schiff to find out why he fraudulently made up my phone call and read this..,10-20-2019 21:45:17,15614,65920,false
"....fiction to Congress and the American People?  I demand his deposition. He is a fraud just like the Russia Hoax was and the Ukraine Hoax is now. When do the Do Nothing Democrats pay a price for what they are doing to our Country &amp; when do the Republicans finally fight back?,10-20-2019 21:45:17,19029,74006,false"
"Pelosi is now leading a delegation of 9 including Corrupt Adam Schiff to Jordan to check out Syria. She should find out why Obama drew The Red Line In the Sand &amp; then did NOTHING losing Syria &amp; all respect. I did something 58 missiles. One million died under Obama’s mistake!,10-20-2019 20:28:28,30715,106243,false"
https://t.co/dNfXkc8uUG,10-20-2019 16:29:26,13783,44289,false
https://t.co/kNVQf6JdIL,10-20-2019 16:29:14,13899,45063,false
“The ceasefire is holding up very nicely. There are some minor skirmishes that have ended quickly. New areas being resettled with Kurds. U.S. soldiers are not in combat or ceasefire zone. We have secured the Oil.” Mark Esper Secretary of Defense. Ending endless wars!,10-20-2019 15:03:13,20443,82220,false
Mark Esperanto Secretary of Defense “The ceasefire is holding up very nicely. There are some minor skirmishes that have ended quickly. New areas being resettled with the Kurds.” USA soldiers are not in combat or ceasefire zones. We have secured the Oil. Bringing soldiers home!,10-20-2019 13:15:35,8769,32220,false
The WALL is making a very big difference. Even Dems in area are happy! https://t.co/NDzq2oIsHV,10-20-2019 12:44:26,19489,78013,false
RT @GOP: Promises MADE Promises KEPT! #KeepAmericaGreathttps://t.co/oHRgIpFGV1,10-20-2019 06:03:14,13569,0,true
RT @IvankaTrump: Thru #WGDP’s partnership w/ @WorldBank #WeFi $2.6 Billion will be mobilized for women entrepreneurs in 26 developing cou…,10-20-2019 06:01:23,8101,0,true
RT @realDonaldTrump: https://t.co/kNVQf6JdIL,10-20-2019 06:00:26,16906,0,true
https://t.co/kNVQf6JdIL,10-20-2019 03:26:35,16906,52690,false
RT @GOP: .@realDonaldTrump is putting AMERICA FIRST! https://t.co/dtzimD1X3d,10-20-2019 02:42:10,8303,0,true
So now Crooked Hillary is at it again! She is calling Congresswoman Tulsi Gabbard “a Russian favorite” and Jill Stein “a Russian asset.” As you may have heard I was called a big Russia lover also (actually I do like Russian people. I like all people!). Hillary’s gone Crazy!,10-20-2019 02:41:53,37348,169519,false
Never give up. We are doing GREAT! We are WINNING! https://t.co/MKDn5WStFU,10-20-2019 02:03:29,21041,79141,false
"....Therefore based on both Media &amp; Democrat Crazed and Irrational Hostility we will no longer consider Trump National Doral Miami as the Host Site for the G-7 in 2020. We will begin the search for another site including the possibility of Camp David immediately. Thank you!,10-20-2019 01:52:46,17489,73539,false"
https://t.co/dNfXkc8uUG,10-20-2019 01:28:46,13777,43708,false
"I thought I was doing something very good for our Country by using Trump National Doral in Miami for hosting the G-7 Leaders. It is big grand on hundreds of acres next to MIAMI INTERNATIONAL AIRPORT has tremendous ballrooms &amp; meeting rooms and each delegation would have...,10-20-2019 01:18:24,20981,89566,false"
".....its own 50 to 70 unit building. Would set up better than other alternatives. I announced that I would be willing to do it at NO PROFIT or if legally permissible at ZERO COST to the USA. But as usual the Hostile Media &amp; their Democrat Partners went CRAZY!,10-20-2019 01:18:24,21174,89004,false"
RT @CLewandowski_: Media ignoring Bidens' Ukraine dealings to protect ex-VP Corey Lewandowski alleges | Fox News https://t.co/U4AjBJoA2g,10-20-2019 00:25:45,11884,0,true
“The President never told me to withhold any money until the Ukrainians did anything related to the server. The only reason we were holding the money was because of concern about LACK OF SUPPORT FROM OTHER NATIONS and CONCERNS OVER CORRUPTION.” Yesterday’s Mick Mulvaney statement,10-19-2019 23:28:01,20326,78631,false
RT @GreggJarrett: Will these parties that disregarded the laws and statutes that protect Americans be held to justice? https://t.co/rIindvX…,10-19-2019 23:18:51,17058,0,true
See you there! https://t.co/msBoZ1TbNX,10-19-2019 22:26:59,8836,37540,false
RT @HouseGOP: “On their farms when something needs to get done our dairy farmers don’t hem and haw they don’t drag their feet and they d…,10-19-2019 22:25:56,9511,0,true
https://t.co/yvsGhK5N9X,10-19-2019 21:15:17,13715,43956,false
Crooked Hillary Clinton just called the respected environmentalist and Green Party candidate Jill Stein a “Russian Asset.” They need a Green Party more than ever after looking at the Democrats disastrous environmental program!,10-19-2019 19:47:51,21076,92766,false
RT @GOPChairwoman: We've seen a huge spike in enthusiasm since Democrats like Elissa Slotkin and Haley Stevens backed Pelosi's bogus impeac…,10-19-2019 19:28:32,10491,0,true
"RT @RepDanCrenshaw: Amidst the political noise it’s important to ask yourself: ""If Congress wasn’t so focused on impeachment what else co…,10-19-2019 19:25:53,14247,0,true"
RT @VP: While Dems in Congress have been trying to overturn the will of the American people by reversing Election Day 2016 our Admin will…,10-19-2019 19:25:03,9545,0,true
It is ONLY about this! https://t.co/ZB5xPDKs4b,10-19-2019 19:23:00,21964,68081,false
RT @DonaldJTrumpJr: Ahhhh good times. Happy third anniversary to one of the great comebacks of all time. https://t.co/KbSos1UApS,10-19-2019 19:21:59,35686,0,true
Just another FAKE SUPPRESSION POLL this time from @FoxNews of course! https://t.co/x8lYVE7QCo,10-19-2019 19:16:00,9763,34842,false
RT @NBCNews: NEW: US State Dept. has completed its internal investigation into former Sec. Clinton's use of private email and found violati…,10-19-2019 19:10:31,9369,0,true
RT @GOP: It's no surprise that far-left Democrats like Alexandria Ocasio-Cortez and Illhan Omar support Senator Bernie Sanders for Presiden…,10-19-2019 18:50:54,8591,0,true
"RT @RepLeeZeldin: I’ve sat through EVERY interview so far of this so called “impeachment inquiry” &amp; the President hasn’t done anything to p…,10-19-2019 18:16:57,24155,0,true"
.@RepMcClintock  Thank you Tom. Great interview on @TeamCavuto! @FoxNews,10-19-2019 17:35:40,5953,27217,false
A Great Book by Kimberley Strassel! https://t.co/TOQcUDmnAR,10-19-2019 17:23:22,6948,28568,false
RT @ericmetaxas: Here is a LONG and rather revealing interview I did w/@KatrinaTrinko at the @Heritage Foundation's @DailySignal podcast! A…,10-19-2019 17:20:20,4816,0,true
RT @JudicialWatch: NO MORE VOTER FRAUD: @JudicialWatch President @TomFitton announces 1.59 million ineligible voters to be removed from Cal…,10-19-2019 17:09:55,8310,0,true
RT @GOPChairwoman: Nancy Pelosi only cares about her witch hunt not working for the American people.It’s time for Pelosi to put the #USM…,10-19-2019 17:08:50,6950,0,true
RT @GOPChairwoman: Everything is bigger in Texas – even a @realDonaldTrump rally! Awesome crowd!https://t.co/rj15fMyHyF,10-19-2019 17:08:38,6764,0,true
"RT @GOPChairwoman: ""There is a reason President @realDonaldTrump enjoys over 90% approval among Republicans: He is doing exactly what he sa…,10-19-2019 17:08:10,7439,0,true"
RT @GOPChairwoman: “Our country is once again living by two simple rules: buy American and hire American. The economy is booming. Our peopl…,10-19-2019 17:07:49,7166,0,true
